 	Label	ID	TRACK_ID	QUALITY	POSITION_X	POSITION_Y	POSITION_Z	POSITION_T	FRAME	RADIUS	VISIBILITY	MANUAL_COLOR	MEAN_INTENSITY	MEDIAN_INTENSITY	MIN_INTENSITY	MAX_INTENSITY	TOTAL_INTENSITY	STANDARD_DEVIATION	ESTIMATED_DIAMETER	CONTRAST	SNR
1	ID1253	1253	0	73.300	495.167	244.567	0	0	0	2.500	1	-10921639	183.892	80	25	1002	6804	240.513	2.000	0.517	0.521
2	ID1256	1256	0	79.078	495.069	235.075	0	1	1	2.500	1	-10921639	194.432	94	27	1137	7194	237.289	2.000	0.545	0.578
3	ID1254	1254	0	75.342	495.027	225.496	0	2	2	2.500	1	-10921639	199.568	99	34	1053	7384	243.457	2.000	0.500	0.547
4	ID1259	1259	0	98.964	494.921	215.982	0	3	3	2.500	1	-10921639	250.946	133	51	1428	9285	294.001	2.000	0.509	0.576
5	ID1260	1260	0	95.430	494.796	206.448	0	4	4	2.500	1	-10921639	247.162	122	42	1326	9145	307.508	2.000	0.516	0.547
6	ID1267	1267	0	99.742	494.721	196.871	0	5	5	2.500	1	-10921639	260.378	131	48	1361	9634	306.328	2.000	0.509	0.574
7	ID1264	1264	0	98.159	494.711	187.295	0	6	6	2.500	1	-10921639	260.297	148	51	1408	9631	309.890	2.000	0.501	0.561
8	ID1263	1263	0	94.652	494.561	177.802	0	7	7	2.500	1	-10921639	260.486	131	61	1231	9638	299.454	2.000	0.469	0.555
9	ID1268	1268	0	103.472	494.496	168.295	0	8	8	2.500	1	-10921639	285.486	146	43	1313	10563	334.047	2.000	0.484	0.557
10	ID1271	1271	0	108.219	494.380	158.704	0	9	9	2.500	1	-10921639	296.108	163	54	1461	10956	338.965	2.000	0.475	0.563
11	ID1273	1273	0	89.818	494.292	149.105	0	10	10	2.500	1	-10921639	238.297	137	35	1250	8817	272.228	2.000	0.499	0.582
12	ID1275	1275	0	81.297	494.302	139.590	0	11	11	2.500	1	-10921639	226.811	121	32	1116	8392	254.570	2.000	0.462	0.563
13	ID1277	1277	0	81.054	494.152	130.041	0	12	12	2.500	1	-10921639	220.486	109	50	1162	8158	238.771	2.000	0.441	0.566
14	ID1278	1278	0	72.957	494.112	120.488	0	13	13	2.500	1	-10921639	209.568	115	39	969	7754	226.320	2.000	0.456	0.580
15	ID1281	1281	0	92.591	493.995	110.919	0	14	14	2.500	1	-10921639	243.459	118	55	1302	9008	270.560	2.000	0.479	0.583
16	ID1282	1282	0	98.308	493.914	101.445	0	15	15	2.500	1	-10921639	273.838	154	37	1287	10132	303.987	2.000	0.478	0.583
17	ID1285	1285	0	90.135	493.875	91.881	0	16	16	2.500	1	-10921639	234.811	129	51	1265	8688	265.942	2.000	0.491	0.582
18	ID1286	1286	0	101.919	493.715	82.328	0	17	17	2.500	1	-10921639	295.676	161	76	1314	10940	308.095	2.000	0.457	0.602
19	ID1289	1289	0	90.893	493.723	72.824	0	18	18	2.500	1	-10921639	254.162	147	46	1189	9404	265.636	2.000	0.482	0.623
20	ID1291	1291	0	88.105	493.657	63.223	0	19	19	2.500	1	-10921639	250.324	153	52	1177	9262	266.138	2.000	0.467	0.599
21	ID1293	1293	0	81.758	493.536	53.716	0	20	20	2.500	1	-10921639	231.324	119	49	1044	8559	255.707	2.000	0.463	0.572
22	ID1295	1295	0	97.517	493.432	44.135	0	21	21	2.500	1	-10921639	269.973	135	49	1251	9989	301.435	2.000	0.483	0.584
23	ID1297	1297	0	78.068	493.380	34.581	0	22	22	2.500	1	-10921639	227.892	127	44	974	8432	245.976	2.000	0.447	0.573
24	ID1299	1299	0	74.777	493.220	25.024	0	23	23	2.500	1	-10921639	209.838	130	38	1050	7764	218.692	2.000	0.452	0.597
25	ID1300	1300	0	71.375	493.224	15.503	0	24	24	2.500	1	-10921639	206.649	119	29	868	7646	219.185	2.000	0.459	0.593
26	ID1303	1303	0	74.982	493.075	5.970	0	25	25	2.500	1	-10921639	204.351	116	34	1053	7561	218.473	2.000	0.475	0.603
27	ID1252	1252	1	90.641	239.405	245.038	0	0	0	2.500	1	-10921639	223.757	114	15	1221	8279	278.236	2.000	0.539	0.564
28	ID1257	1257	1	71.472	239.354	235.534	0	1	1	2.500	1	-10921639	186.000	84	9	861	6882	225.621	2.000	0.565	0.595
29	ID1255	1255	1	79.227	239.190	225.969	0	2	2	2.500	1	-10921639	185.703	81	11	1082	6871	236.522	2.000	0.594	0.585
30	ID1258	1258	1	110.974	239.141	216.383	0	3	3	2.500	1	-10921639	271.324	124	21	1403	10039	337.708	2.000	0.590	0.596
31	ID1261	1261	1	119.550	239.050	206.859	0	4	4	2.500	1	-10921639	282.432	141	25	1536	10450	348.364	2.000	0.581	0.596
32	ID1266	1266	1	139.232	238.948	197.186	0	5	5	2.500	1	-10921639	331.730	169	42	1735	12274	407.366	2.000	0.582	0.599
33	ID1265	1265	1	94.711	238.896	187.724	0	6	6	2.500	1	-10921639	225.649	106	27	1207	8349	284.502	2.000	0.602	0.596
34	ID1262	1262	1	92.841	238.797	178.126	0	7	7	2.500	1	-10921639	229.324	119	31	1126	8485	271.161	2.000	0.561	0.608
35	ID1269	1269	1	87.770	238.687	168.595	0	8	8	2.500	1	-10921639	218.351	92	28	1047	8079	276.501	2.000	0.593	0.588
36	ID1270	1270	1	126.392	238.620	159.028	0	9	9	2.500	1	-10921639	313.838	156	42	1524	11612	379.395	2.000	0.585	0.611
37	ID1272	1272	1	128.328	238.484	149.405	0	10	10	2.500	1	-10921639	331.108	151	33	1491	12251	414.829	2.000	0.559	0.572
38	ID1274	1274	1	123.350	238.454	139.847	0	11	11	2.500	1	-10921639	296.162	144	22	1569	10958	387.537	2.000	0.574	0.557
39	ID1276	1276	1	97.546	238.353	130.271	0	12	12	2.500	1	-10921639	242.297	105	23	1203	8965	298.822	2.000	0.566	0.586
40	ID1279	1279	1	87.966	238.207	120.799	0	13	13	2.500	1	-10921639	211.243	97	25	1276	7816	268.694	2.000	0.544	0.554
41	ID1280	1280	1	108.135	238.147	111.134	0	14	14	2.500	1	-10921639	264.000	122	30	1403	9768	315.057	2.000	0.568	0.607
42	ID1283	1283	1	133.927	238.087	101.649	0	15	15	2.500	1	-10921639	324.811	138	33	1701	12018	404.186	2.000	0.560	0.577
43	ID1284	1284	1	152.974	238.023	92.037	0	16	16	2.500	1	-10921639	368.297	175	34	1944	13627	440.874	2.000	0.560	0.600
44	ID1287	1287	1	116.005	237.958	82.507	0	17	17	2.500	1	-10921639	295.324	143	10	1460	10927	357.986	2.000	0.555	0.589
45	ID1288	1288	1	129.480	237.890	72.952	0	18	18	2.500	1	-10921639	311.568	143	34	1642	11528	374.685	2.000	0.586	0.614
46	ID1290	1290	1	109.371	237.788	63.358	0	19	19	2.500	1	-10921639	284.459	163	41	1240	10525	326.410	2.000	0.580	0.640
47	ID1292	1292	1	115.348	237.733	53.825	0	20	20	2.500	1	-10921639	293.622	128	26	1325	10864	337.259	2.000	0.564	0.628
48	ID1294	1294	1	110.000	237.648	44.288	0	21	21	2.500	1	-10921639	292.973	176	35	1188	10840	328.957	2.000	0.591	0.662
49	ID1296	1296	1	103.170	237.576	34.689	0	22	22	2.500	1	-10921639	282.703	144	22	1215	10460	315.733	2.000	0.528	0.619
50	ID1298	1298	1	128.431	237.477	25.111	0	23	23	2.500	1	-10921639	349.784	195	34	1516	12942	386.554	2.000	0.507	0.609
51	ID1301	1301	1	82.956	237.404	15.555	0	24	24	2.500	1	-10921639	232.514	124	7	1025	8603	257.661	2.000	0.492	0.595
52	ID1302	1302	1	91.973	237.298	5.977	0	25	25	2.500	1	-10921639	253.892	144	19	1125	9394	262.142	2.000	0.511	0.655
53	ID1305	1305	2	48.433	485.710	244.883	0	26	26	2.500	1	-10921639	162.135	129	39	662	5999	140.352	2.000	0.398	0.658
54	ID1306	1306	2	61.201	485.562	235.263	0	27	27	2.500	1	-10921639	178.324	102	37	782	6598	190.312	2.000	0.450	0.582
55	ID1309	1309	2	77.848	485.491	225.738	0	28	28	2.500	1	-10921639	217.054	105	41	1030	8031	250.547	2.000	0.460	0.546
56	ID1310	1310	2	74.273	485.373	216.160	0	29	29	2.500	1	-10921639	209.486	130	41	1058	7751	232.421	2.000	0.439	0.550
57	ID1313	1313	2	80.960	485.252	206.617	0	30	30	2.500	1	-10921639	221.784	122	38	1093	8206	253.732	2.000	0.480	0.567
58	ID1315	1315	2	102.558	485.167	197.082	0	31	31	2.500	1	-10921639	270.541	139	51	1531	10010	308.538	2.000	0.486	0.573
59	ID1317	1317	2	95.585	485.095	187.549	0	32	32	2.500	1	-10921639	255.054	115	46	1277	9437	301.418	2.000	0.489	0.556
60	ID1321	1321	2	110.544	485.025	177.993	0	33	33	2.500	1	-10921639	278.568	147	45	1628	10307	327.975	2.000	0.519	0.580
61	ID1319	1319	2	110.634	484.988	168.393	0	34	34	2.500	1	-10921639	294.514	158	55	1551	10897	345.613	2.000	0.496	0.565
62	ID1323	1323	2	94.767	484.858	158.872	0	35	35	2.500	1	-10921639	244.000	137	54	1386	9028	285.474	2.000	0.491	0.563
63	ID1324	1324	2	96.563	484.793	149.268	0	36	36	2.500	1	-10921639	253.865	135	61	1372	9393	296.511	2.000	0.503	0.573
64	ID1329	1329	2	80.051	484.677	139.723	0	37	37	2.500	1	-10921639	220.081	130	45	1119	8143	248.736	2.000	0.475	0.570
65	ID1327	1327	2	83.132	484.697	130.183	0	38	38	2.500	1	-10921639	226.135	117	42	1115	8367	252.331	2.000	0.493	0.592
66	ID1331	1331	2	68.845	484.542	120.602	0	39	39	2.500	1	-10921639	198.216	112	30	904	7334	221.137	2.000	0.482	0.583
67	ID1333	1333	2	65.957	484.484	111.006	0	40	40	2.500	1	-10921639	180.108	96	35	902	6664	209.301	2.000	0.485	0.562
68	ID1334	1334	2	75.300	484.412	101.525	0	41	41	2.500	1	-10921639	216.378	114	31	980	8006	246.196	2.000	0.461	0.554
69	ID1337	1337	2	92.626	484.337	91.880	0	42	42	2.500	1	-10921639	249.081	121	30	1202	9216	281.225	2.000	0.482	0.576
70	ID1338	1338	2	73.061	484.248	82.368	0	43	43	2.500	1	-10921639	203.405	114	43	939	7526	223.527	2.000	0.473	0.585
71	ID1341	1341	2	76.013	484.181	72.832	0	44	44	2.500	1	-10921639	204.541	102	43	1103	7568	227.901	2.000	0.459	0.565
72	ID1343	1343	2	74.990	484.110	63.198	0	45	45	2.500	1	-10921639	203.108	121	40	1031	7515	220.139	2.000	0.505	0.619
73	ID1345	1345	2	79.720	484.016	53.687	0	46	46	2.500	1	-10921639	216.946	126	34	1176	8027	243.783	2.000	0.460	0.561
74	ID1347	1347	2	67.912	483.961	44.164	0	47	47	2.500	1	-10921639	182.216	105	39	955	6742	200.350	2.000	0.475	0.586
75	ID1349	1349	2	68.458	483.912	34.662	0	48	48	2.500	1	-10921639	192.757	130	40	883	7132	203.746	2.000	0.450	0.587
76	ID1351	1351	2	70.198	483.840	25.068	0	49	49	2.500	1	-10921639	190.946	100	35	956	7065	206.676	2.000	0.475	0.595
77	ID1353	1353	2	73.635	483.724	15.587	0	50	50	2.500	1	-10921639	211.486	131	31	947	7825	226.679	2.000	0.442	0.572
78	ID1355	1355	2	82.678	483.676	6.010	0	51	51	2.500	1	-10921639	227.378	117	38	1078	8413	250.107	2.000	0.468	0.580
79	ID1304	1304	3	75.018	229.840	245.157	0	26	26	2.500	1	-10921639	185.081	95	25	1028	6848	226.561	2.000	0.544	0.576
80	ID1307	1307	3	123.713	229.804	235.702	0	27	27	2.500	1	-10921639	299.595	138	43	1532	11085	378.118	2.000	0.605	0.597
81	ID1308	1308	3	79.151	229.655	226.145	0	28	28	2.500	1	-10921639	190.081	89	23	993	7033	243.172	2.000	0.595	0.583
82	ID1311	1311	3	86.809	229.594	216.554	0	29	29	2.500	1	-10921639	222.054	98	40	1034	8216	279.579	2.000	0.576	0.580
83	ID1312	1312	3	89.270	229.425	206.982	0	30	30	2.500	1	-10921639	215.865	112	20	1235	7987	277.377	2.000	0.574	0.568
84	ID1314	1314	3	94.729	229.406	197.469	0	31	31	2.500	1	-10921639	239.946	102	19	1179	8878	307.238	2.000	0.565	0.564
85	ID1316	1316	3	98.721	229.251	187.883	0	32	32	2.500	1	-10921639	231.000	92	19	1347	8547	297.636	2.000	0.594	0.578
86	ID1318	1318	3	113.435	229.211	178.308	0	33	33	2.500	1	-10921639	274.568	115	19	1358	10159	341.849	2.000	0.599	0.602
87	ID1320	1320	3	118.963	229.113	168.754	0	34	34	2.500	1	-10921639	280.432	109	35	1521	10376	355.886	2.000	0.587	0.583
88	ID1322	1322	3	102.525	229.030	159.134	0	35	35	2.500	1	-10921639	236.486	99	26	1347	8750	303.756	2.000	0.615	0.593
89	ID1325	1325	3	97.173	228.989	149.609	0	36	36	2.500	1	-10921639	241.243	118	26	1211	8926	293.395	2.000	0.579	0.603
90	ID1328	1328	3	106.052	228.891	140.001	0	37	37	2.500	1	-10921639	254.459	132	32	1312	9415	304.943	2.000	0.586	0.616
91	ID1326	1326	3	126.934	228.818	130.444	0	38	38	2.500	1	-10921639	311.270	128	43	1555	11517	398.475	2.000	0.596	0.584
92	ID1330	1330	3	116.515	228.740	120.857	0	39	39	2.500	1	-10921639	284.595	128	40	1384	10530	345.672	2.000	0.583	0.606
93	ID1332	1332	3	96.474	228.654	111.261	0	40	40	2.500	1	-10921639	243.919	110	39	1127	9025	293.020	2.000	0.563	0.600
94	ID1335	1335	3	142.030	228.551	101.706	0	41	41	2.500	1	-10921639	362.243	158	51	1757	13403	443.731	2.000	0.586	0.603
95	ID1336	1336	3	143.892	228.502	92.110	0	42	42	2.500	1	-10921639	366.568	177	66	1776	13563	444.903	2.000	0.595	0.615
96	ID1339	1339	3	91.516	228.408	82.513	0	43	43	2.500	1	-10921639	241.459	117	19	1172	8934	295.844	2.000	0.511	0.552
97	ID1340	1340	3	110.921	228.324	72.985	0	44	44	2.500	1	-10921639	276.568	134	16	1416	10233	331.636	2.000	0.567	0.603
98	ID1342	1342	3	113.192	228.299	63.361	0	45	45	2.500	1	-10921639	294.135	149	34	1373	10883	342.549	2.000	0.569	0.623
99	ID1344	1344	3	117.981	228.170	53.852	0	46	46	2.500	1	-10921639	296.270	139	17	1494	10962	340.918	2.000	0.546	0.613
100	ID1346	1346	3	108.764	228.118	44.311	0	47	47	2.500	1	-10921639	286.459	148	32	1231	10599	316.690	2.000	0.566	0.654
101	ID1348	1348	3	91.253	228.050	34.789	0	48	48	2.500	1	-10921639	236.189	127	15	1149	8739	263.275	2.000	0.531	0.622
102	ID1350	1350	3	129.795	227.997	25.128	0	49	49	2.500	1	-10921639	336.946	194	38	1508	12467	364.546	2.000	0.539	0.647
103	ID1352	1352	3	110.545	227.933	15.615	0	50	50	2.500	1	-10921639	296.432	163	23	1336	10968	326.211	2.000	0.518	0.620
104	ID1354	1354	3	83.323	227.835	6.061	0	51	51	2.500	1	-10921639	225.757	147	22	979	8353	236.360	2.000	0.530	0.662
105	ID1356	1356	4	78.334	220.429	245.274	0	52	52	2.500	1	-10921639	196.514	90	15	982	7271	249.353	2.000	0.546	0.557
106	ID1359	1359	4	73.257	220.289	235.759	0	53	53	2.500	1	-10921639	179.514	75	25	937	6642	225.030	2.000	0.563	0.575
107	ID1360	1360	4	91.021	220.173	226.150	0	54	54	2.500	1	-10921639	217.000	95	19	1210	8029	272.431	2.000	0.558	0.571
108	ID1363	1363	4	102.781	220.127	216.619	0	55	55	2.500	1	-10921639	251.351	110	34	1290	9300	317.048	2.000	0.588	0.587
109	ID1364	1364	4	107.677	219.975	207.004	0	56	56	2.500	1	-10921639	252.784	120	34	1400	9353	313.732	2.000	0.587	0.596
110	ID1366	1366	4	99.081	219.897	197.497	0	57	57	2.500	1	-10921639	242.757	93	29	1266	8982	314.987	2.000	0.590	0.572
111	ID1368	1368	4	90.972	219.802	187.910	0	58	58	2.500	1	-10921639	215.351	97	38	1200	7968	271.207	2.000	0.580	0.583
112	ID1370	1370	4	101.646	219.706	178.317	0	59	59	2.500	1	-10921639	247.297	117	37	1241	9150	316.263	2.000	0.594	0.583
113	ID1377	1377	4	118.931	219.613	168.754	0	60	60	2.500	1	-10921639	289.892	116	46	1435	10726	370.677	2.000	0.602	0.588
114	ID1372	1372	4	113.540	219.508	159.170	0	61	61	2.500	1	-10921639	281.865	113	50	1380	10429	355.791	2.000	0.602	0.595
115	ID1375	1375	4	126.919	219.486	149.599	0	62	62	2.500	1	-10921639	322.027	132	34	1567	11915	410.027	2.000	0.566	0.567
116	ID1378	1378	4	132.689	219.349	140.046	0	63	63	2.500	1	-10921639	318.162	134	35	1701	11772	400.467	2.000	0.576	0.581
117	ID1380	1380	4	91.897	219.296	130.461	0	64	64	2.500	1	-10921639	234.216	111	28	1130	8666	292.397	2.000	0.537	0.559
